record_type,source_dataset,source_file,source_row_no,title,normalized_name,country_raw,country_norm,country_iso3,hs_code_raw,hs_code_norm,keywords_raw,keywords_norm,has_contact,contact_name,contact_email,contact_phone,contact_website,valid_until
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,87,미국 바이어가 눈찜질기기 패드와 컨트롤러를  제조사를 찾고 있습니다,,미국,미국,,,,미국 바이어가 눈찜질기기 패드와 컨트롤러를  제조사를 찾고 있습니다 | 건강 및 미용 (Health & Beauty),미국 바이어가 눈찜질기기 패드와 컨트롤러를  제조사를 찾고 있습니다 | 건강 및 미용 (health & beauty),False,,,,,2024-04-30
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,88,태국  화장품  OEM 제조사가 앰플  공급사를 찾고 있습니다.,,타이,타이,,,,태국  화장품  OEM 제조사가 앰플  공급사를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),태국  화장품  oem 제조사가 앰플  공급사를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-04-12
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,89,"홍콩 바이어가 &apos;잡티 제거, UV 보호, 보습, 미백  등 4가지 효과를 가진 쿠션 파운데이션&apos; 제품을 찾고 있습니다.",,홍콩,홍콩,,,,"홍콩 바이어가 &apos;잡티 제거, UV 보호, 보습, 미백  등 4가지 효과를 가진 쿠션 파운데이션&apos; 제품을 찾고 있습니다. | 건강 및 미용 (Health & Beauty)","홍콩 바이어가 &apos;잡티 제거, uv 보호, 보습, 미백  등 4가지 효과를 가진 쿠션 파운데이션&apos; 제품을 찾고 있습니다. | 건강 및 미용 (health & beauty)",False,,,,,2024-04-17
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,90,"몽골  바이어가 스킨케어, 메이크업, 헤어&amp;바디케어, 여성용제품, 유아 화장품 브랜드 공급사를 찾고 있습니다.",,몽골,몽골,,,,"몽골  바이어가 스킨케어, 메이크업, 헤어&amp;바디케어, 여성용제품, 유아 화장품 브랜드 공급사를 찾고 있습니다. | 건강 및 미용 (Health & Beauty)","몽골  바이어가 스킨케어, 메이크업, 헤어&amp;바디케어, 여성용제품, 유아 화장품 브랜드 공급사를 찾고 있습니다. | 건강 및 미용 (health & beauty)",False,,,,,2024-04-19
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,91,미국 바이어가 전문뷰티/시술샵 유통가능한  지방분해주사 및 지방분해 제품(Fat dissolving injection or product for expert beauty shops)을 찾고 있습니다.,,미국,미국,,,,미국 바이어가 전문뷰티/시술샵 유통가능한  지방분해주사 및 지방분해 제품(Fat dissolving injection or product for expert beauty shops)을 찾고 있습니다. | 건강 및 미용 (Health & Beauty),미국 바이어가 전문뷰티/시술샵 유통가능한  지방분해주사 및 지방분해 제품(fat dissolving injection or product for expert beauty shops)을 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-04-19
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,92,인도 바이어가 병원에서 사용되는 스킨케어 피부 레이저 기기 공급업체를 찾고 있습니다.,,인도,인도,,,,인도 바이어가 병원에서 사용되는 스킨케어 피부 레이저 기기 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),인도 바이어가 병원에서 사용되는 스킨케어 피부 레이저 기기 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-04-25
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,93,홍콩 바이어가 프로페셔널 전문가용 샴푸(Professional Shampoo)공급자를 찾고 있습니다.,,홍콩,홍콩,,,,홍콩 바이어가 프로페셔널 전문가용 샴푸(Professional Shampoo)공급자를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),홍콩 바이어가 프로페셔널 전문가용 샴푸(professional shampoo)공급자를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-04-29
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,94,홍콩 바이어가 스킨 앰플(Skin Amples)공급자를 찾고 있습니다.,,홍콩,홍콩,,,,홍콩 바이어가 스킨 앰플(Skin Amples)공급자를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),홍콩 바이어가 스킨 앰플(skin amples)공급자를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-04-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,95,캄보디아 바이어가 Trending 한 화장품 공급업체를 찾습니다.,,캄보디아,캄보디아,,,,캄보디아 바이어가 Trending 한 화장품 공급업체를 찾습니다. | 건강 및 미용 (Health & Beauty),캄보디아 바이어가 trending 한 화장품 공급업체를 찾습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-04-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,100,싱가포르 메이크업 온오프라인 유통바이어가 홈 셀프 페디큐어 제품(Pedicure DIY type for home use)을 찾고 있습니다.,,싱가포르,싱가포르,,,,싱가포르 메이크업 온오프라인 유통바이어가 홈 셀프 페디큐어 제품(Pedicure DIY type for home use)을 찾고 있습니다. | 건강 및 미용 (Health & Beauty),싱가포르 메이크업 온오프라인 유통바이어가 홈 셀프 페디큐어 제품(pedicure diy type for home use)을 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-04-23
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,101,싱가포르 메이크업 온오프라인 유통바이어가 아이래쉬(Eye Lashes) 제품을 찾고 있습니다.,,싱가포르,싱가포르,,,,싱가포르 메이크업 온오프라인 유통바이어가 아이래쉬(Eye Lashes) 제품을 찾고 있습니다. | 건강 및 미용 (Health & Beauty),싱가포르 메이크업 온오프라인 유통바이어가 아이래쉬(eye lashes) 제품을 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-04-23
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,103,베트남바이어가 여성청결제 공급업체를 찾고 있습니다.,,베트남,베트남,,,,베트남바이어가 여성청결제 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),베트남바이어가 여성청결제 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-05-02
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,107,"인도네시아 바이어가 병원에서 사용되는 엑스레이 기기, 엠알아이, 시티스켄, 수술용 의료기구 공급업체를 찾고 있습니다.",,인도네시아,인도네시아,,,,"인도네시아 바이어가 병원에서 사용되는 엑스레이 기기, 엠알아이, 시티스켄, 수술용 의료기구 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty)","인도네시아 바이어가 병원에서 사용되는 엑스레이 기기, 엠알아이, 시티스켄, 수술용 의료기구 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty)",False,,,,,2024-05-17
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,110,"대만 바이어거가 토너, 크림, 클렌저 세트로 구성된 제품을 OEM 으로 공급 가능한 업체를 찾고 있습니다",,대만,대만,,,,"대만 바이어거가 토너, 크림, 클렌저 세트로 구성된 제품을 OEM 으로 공급 가능한 업체를 찾고 있습니다 | 건강 및 미용 (Health & Beauty)","대만 바이어거가 토너, 크림, 클렌저 세트로 구성된 제품을 oem 으로 공급 가능한 업체를 찾고 있습니다 | 건강 및 미용 (health & beauty)",False,,,,,2024-05-07
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,112,영국 바이어가 뷰티살롱 사용 용도의 클렌징 워터  공급사를 찾고 있습니다.,,영국,영국,,,,영국 바이어가 뷰티살롱 사용 용도의 클렌징 워터  공급사를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),영국 바이어가 뷰티살롱 사용 용도의 클렌징 워터  공급사를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-05-24
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,113,필리핀 바이어가 화장품 전문 매장에서 판매되고 있고 브랜드 인지도 있는 중가 브랜드 제품의 스킨케어 및 색조 화장품 공급업체를 찾고 있습니다.,,필리핀,필리핀,,,,필리핀 바이어가 화장품 전문 매장에서 판매되고 있고 브랜드 인지도 있는 중가 브랜드 제품의 스킨케어 및 색조 화장품 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),필리핀 바이어가 화장품 전문 매장에서 판매되고 있고 브랜드 인지도 있는 중가 브랜드 제품의 스킨케어 및 색조 화장품 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-05-14
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,119,"이란 바이어가 의료용품, 수술용 조명, 청진기, 주사기 및 바늘 등의 공급업체를 찾고 있습니다.",,이란,이란,,,,"이란 바이어가 의료용품, 수술용 조명, 청진기, 주사기 및 바늘 등의 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty)","이란 바이어가 의료용품, 수술용 조명, 청진기, 주사기 및 바늘 등의 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty)",False,,,,,2024-06-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,120,이란 바이어가 피부과에서 사용되는 피부미용 레이지 기기 공급업체를 찾고 있습니다.,,이란,이란,,,,이란 바이어가 피부과에서 사용되는 피부미용 레이지 기기 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),이란 바이어가 피부과에서 사용되는 피부미용 레이지 기기 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-06-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,121,"미국바이어가 40~90대 에게 적합한 안티에이징. 수분공급 및 애프터 케어용 마이크로 니들링 (더마롤러종류 / 마이크로니들링 더마펜 기계), 항산화 / 펩타이드 / PDRN /  아미노산 스킨케어제품 공급업체를 찾고 계십니다.",,미국,미국,,,,"미국바이어가 40~90대 에게 적합한 안티에이징. 수분공급 및 애프터 케어용 마이크로 니들링 (더마롤러종류 / 마이크로니들링 더마펜 기계), 항산화 / 펩타이드 / PDRN /  아미노산 스킨케어제품 공급업체를 찾고 계십니다. | 건강 및 미용 (Health & Beauty)","미국바이어가 40~90대 에게 적합한 안티에이징. 수분공급 및 애프터 케어용 마이크로 니들링 (더마롤러종류 / 마이크로니들링 더마펜 기계), 항산화 / 펩타이드 / pdrn /  아미노산 스킨케어제품 공급업체를 찾고 계십니다. | 건강 및 미용 (health & beauty)",False,,,,,2024-06-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,122,미국 한인 바이어가 이너뷰티 건강식품(Inner Beauty) 공급자를 찾습니다.,,미국,미국,,,,미국 한인 바이어가 이너뷰티 건강식품(Inner Beauty) 공급자를 찾습니다. | 건강 및 미용 (Health & Beauty),미국 한인 바이어가 이너뷰티 건강식품(inner beauty) 공급자를 찾습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-05-24
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,123,싱가포르바이어가 좌식등받이 의자(자세교정의자 ergonomic chair)를 찾고 있습니다.,,싱가포르,싱가포르,,,,"싱가포르바이어가 좌식등받이 의자(자세교정의자 ergonomic chair)를 찾고 있습니다. | 가정, 조명 및 장치 (Home, Lights & Construction)","싱가포르바이어가 좌식등받이 의자(자세교정의자 ergonomic chair)를 찾고 있습니다. | 가정, 조명 및 장치 (home, lights & construction)",False,,,,,2024-06-12
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,132,오스트레일리아 바이어가 &apos;멀티 유스 밤(Multi use balm)&apos; 제품을 찾고 있습니다.(브랜드사만 신청가능),,오스트레일리아,오스트레일리아,,,,오스트레일리아 바이어가 &apos;멀티 유스 밤(Multi use balm)&apos; 제품을 찾고 있습니다.(브랜드사만 신청가능) | 건강 및 미용 (Health & Beauty),오스트레일리아 바이어가 &apos;멀티 유스 밤(multi use balm)&apos; 제품을 찾고 있습니다.(브랜드사만 신청가능) | 건강 및 미용 (health & beauty),False,,,,,2024-06-25
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,133,오스트레일리아 바이어가 &apos;자외선 차단제(Sunscreen)&apos; 제품을 찾고 있습니다.(브랜드사만 신청가능),,오스트레일리아,오스트레일리아,,,,오스트레일리아 바이어가 &apos;자외선 차단제(Sunscreen)&apos; 제품을 찾고 있습니다.(브랜드사만 신청가능) | 건강 및 미용 (Health & Beauty),오스트레일리아 바이어가 &apos;자외선 차단제(sunscreen)&apos; 제품을 찾고 있습니다.(브랜드사만 신청가능) | 건강 및 미용 (health & beauty),False,,,,,2024-06-18
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,135,캄보디아 바이이가 메이크업제품군 공급업체를 찾고 있습니다.,,캄보디아,캄보디아,,,,캄보디아 바이이가 메이크업제품군 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),캄보디아 바이이가 메이크업제품군 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-06-24
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,136,독일 바이어가  스킨케어 제품을 찾고 있습니다.,,독일,독일,,,,독일 바이어가  스킨케어 제품을 찾고 있습니다. | 건강 및 미용 (Health & Beauty),독일 바이어가  스킨케어 제품을 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-06-19
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,137,"말레이시아 바이이가 좌식자세교정의자(Chair Cushion,  Correct Sitting, ergonomic chair) 제품군을 찾습니다.",,말레이시아,말레이시아,,,,"말레이시아 바이이가 좌식자세교정의자(Chair Cushion,  Correct Sitting, ergonomic chair) 제품군을 찾습니다. | 가정, 조명 및 장치 (Home, Lights & Construction)","말레이시아 바이이가 좌식자세교정의자(chair cushion,  correct sitting, ergonomic chair) 제품군을 찾습니다. | 가정, 조명 및 장치 (home, lights & construction)",False,,,,,2024-06-25
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,138,미국 바이어가 손톱 붙이는 Glue 공급업체를 찾고 있습니다.,,미국,미국,,,,미국 바이어가 손톱 붙이는 Glue 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),미국 바이어가 손톱 붙이는 glue 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-06-24
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,141,필리핀 바이어가 C-ARM X-Ray Machine (모바일 엑스레이) 제조공급업체를 찾고 계십니다.,,필리핀,필리핀,,,,필리핀 바이어가 C-ARM X-Ray Machine (모바일 엑스레이) 제조공급업체를 찾고 계십니다. | 건강 및 미용 (Health & Beauty),필리핀 바이어가 c-arm x-ray machine (모바일 엑스레이) 제조공급업체를 찾고 계십니다. | 건강 및 미용 (health & beauty),False,,,,,2024-07-31
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,152,스페인 바이어가 기초 메이크업(화장품) 관련 공급사를 찾고 있습니다.,,스페인,스페인,,,,스페인 바이어가 기초 메이크업(화장품) 관련 공급사를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),스페인 바이어가 기초 메이크업(화장품) 관련 공급사를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-07-19
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,153,스페인 바이어가 바디케어 및 향수 관련 공급사를 찾고 있습니다.,,스페인,스페인,,,,스페인 바이어가 바디케어 및 향수 관련 공급사를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),스페인 바이어가 바디케어 및 향수 관련 공급사를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-07-19
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,154,"몽골 바이어가 바디로션&amp;워시, 핸드로션&amp;워시, 샴푸 공급사를 찾고 있습니다.",,몽골,몽골,,,,"몽골 바이어가 바디로션&amp;워시, 핸드로션&amp;워시, 샴푸 공급사를 찾고 있습니다. | 건강 및 미용 (Health & Beauty)","몽골 바이어가 바디로션&amp;워시, 핸드로션&amp;워시, 샴푸 공급사를 찾고 있습니다. | 건강 및 미용 (health & beauty)",False,,,,,2024-07-26
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,158,미국 바이어가 스낵 및 화장품 등을 포장할 플라스틱 백(Plastic Bags) 공급업체를 찾고 있습니다.,,미국,미국,,,,"미국 바이어가 스낵 및 화장품 등을 포장할 플라스틱 백(Plastic Bags) 공급업체를 찾고 있습니다. | 기계, 화학, 고무 및 플라스틱 (Metallurgy, Chemicals, Rubber & Plastics)","미국 바이어가 스낵 및 화장품 등을 포장할 플라스틱 백(plastic bags) 공급업체를 찾고 있습니다. | 기계, 화학, 고무 및 플라스틱 (metallurgy, chemicals, rubber & plastics)",False,,,,,2024-07-22
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,161,베트남 바이어가 더운 지역 특성에 맞춘 산뜻한 마무라감의 기초 스킨케어  제품을 찾고 계십니다.,,베트남,베트남,,,,베트남 바이어가 더운 지역 특성에 맞춘 산뜻한 마무라감의 기초 스킨케어  제품을 찾고 계십니다. | 건강 및 미용 (Health & Beauty),베트남 바이어가 더운 지역 특성에 맞춘 산뜻한 마무라감의 기초 스킨케어  제품을 찾고 계십니다. | 건강 및 미용 (health & beauty),False,,,,,2024-07-26
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,162,"베트남 바이어가 다이어트 보조제, 이너뷰터 (콜라겐, 글루타지온 등) 제품을 찾고 계십니다.",,베트남,베트남,,,,"베트남 바이어가 다이어트 보조제, 이너뷰터 (콜라겐, 글루타지온 등) 제품을 찾고 계십니다. | 건강 및 미용 (Health & Beauty)","베트남 바이어가 다이어트 보조제, 이너뷰터 (콜라겐, 글루타지온 등) 제품을 찾고 계십니다. | 건강 및 미용 (health & beauty)",False,,,,,2024-07-31
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,163,"뉴질랜드바이어가 혈당패치, 혈장측정워치(모니터링 워치) 공급사를 찾고 계십니다.",,뉴질랜드,뉴질랜드,,,,"뉴질랜드바이어가 혈당패치, 혈장측정워치(모니터링 워치) 공급사를 찾고 계십니다. | 건강 및 미용 (Health & Beauty)","뉴질랜드바이어가 혈당패치, 혈장측정워치(모니터링 워치) 공급사를 찾고 계십니다. | 건강 및 미용 (health & beauty)",False,,,,,2024-08-09
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,166,인도 바이어가 원데이 컬러콘택트렌즈 공급업체를 찾고 있습니다.,,인도,인도,,,,인도 바이어가 원데이 컬러콘택트렌즈 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),인도 바이어가 원데이 컬러콘택트렌즈 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-07-31
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,169,"태국 바이어가 이너뷰티(Collagen, Glutathione) 제품 공급자를 찾습니다.",,타이,타이,,,,"태국 바이어가 이너뷰티(Collagen, Glutathione) 제품 공급자를 찾습니다. | 건강 및 미용 (Health & Beauty)","태국 바이어가 이너뷰티(collagen, glutathione) 제품 공급자를 찾습니다. | 건강 및 미용 (health & beauty)",False,,,,,2024-07-26
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,170,예멘 바이어가 가슴 보형물 및 가슴 성형 기계 관련 공급사를 찾고 있습니다.,,예맨,예맨,,,,예멘 바이어가 가슴 보형물 및 가슴 성형 기계 관련 공급사를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),예멘 바이어가 가슴 보형물 및 가슴 성형 기계 관련 공급사를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-08-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,171,이라크 바이어가  화장품(페이스 크림 및 페이스 세럼) 관련 공급사를 찾고 있습니다.,,이라크,이라크,,,,이라크 바이어가  화장품(페이스 크림 및 페이스 세럼) 관련 공급사를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),이라크 바이어가  화장품(페이스 크림 및 페이스 세럼) 관련 공급사를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-07-31
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,172,스페인 바이어가 비건 스킨케어 제품을 찾고 있습니다. (CPNP 필수 / 특정 조건 O),,스페인,스페인,,,,스페인 바이어가 비건 스킨케어 제품을 찾고 있습니다. (CPNP 필수 / 특정 조건 O) | 건강 및 미용 (Health & Beauty),스페인 바이어가 비건 스킨케어 제품을 찾고 있습니다. (cpnp 필수 / 특정 조건 o) | 건강 및 미용 (health & beauty),False,,,,,2024-08-02
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,174,이란 바이어가 휴대용 엑스레이 카메라 공급업체를 찾고 있습니다.,,이란,이란,,,,이란 바이어가 휴대용 엑스레이 카메라 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),이란 바이어가 휴대용 엑스레이 카메라 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-08-07
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,175,인도바이어가 지방흡입기기를 찾습니다. (Power assisted Liposuction machine and  battery dermatome) 공급업체를 찾고 있습니다.,,인도,인도,,,,인도바이어가 지방흡입기기를 찾습니다. (Power assisted Liposuction machine and  battery dermatome) 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),인도바이어가 지방흡입기기를 찾습니다. (power assisted liposuction machine and  battery dermatome) 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-08-07
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,176,싱가포르 바이어가 마데카소사이드 토너패드 브랜드 공급업체 (올리브영 입점)를 찾고 계십니다.,,싱가포르,싱가포르,,,,싱가포르 바이어가 마데카소사이드 토너패드 브랜드 공급업체 (올리브영 입점)를 찾고 계십니다. | 건강 및 미용 (Health & Beauty),싱가포르 바이어가 마데카소사이드 토너패드 브랜드 공급업체 (올리브영 입점)를 찾고 계십니다. | 건강 및 미용 (health & beauty),False,,,,,2024-08-09
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,177,홍콩 바이어가  통증 완화 기기를 찾고 있습니다. (ESWT/IFT/PEMF 등등-사진첨부)),,홍콩,홍콩,,,,홍콩 바이어가  통증 완화 기기를 찾고 있습니다. (ESWT/IFT/PEMF 등등-사진첨부)) | 건강 및 미용 (Health & Beauty),홍콩 바이어가  통증 완화 기기를 찾고 있습니다. (eswt/ift/pemf 등등-사진첨부)) | 건강 및 미용 (health & beauty),False,,,,,2024-08-13
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,178,일본 바이어가 미용에 사용되는 리프팅실(aesthetic lifting thread) 제품을 찾고 있습니다.,,일본,일본,,,,일본 바이어가 미용에 사용되는 리프팅실(aesthetic lifting thread) 제품을 찾고 있습니다. | 건강 및 미용 (Health & Beauty),일본 바이어가 미용에 사용되는 리프팅실(aesthetic lifting thread) 제품을 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-08-14
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,182,말레이시아 바이어가 바이어 브랜드(OEM)의 페이스 세럼(Face serum) 제조사(공급사)를 찾고 있습니다.,,말레이시아,말레이시아,,,,말레이시아 바이어가 바이어 브랜드(OEM)의 페이스 세럼(Face serum) 제조사(공급사)를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),말레이시아 바이어가 바이어 브랜드(oem)의 페이스 세럼(face serum) 제조사(공급사)를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-10-14
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,183,말레이시아 바이어가 바이어 브랜드(OEM)의 비누(Soap) 제조사(공급사)를 찾고 있습니다.,,말레이시아,말레이시아,,,,말레이시아 바이어가 바이어 브랜드(OEM)의 비누(Soap) 제조사(공급사)를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),말레이시아 바이어가 바이어 브랜드(oem)의 비누(soap) 제조사(공급사)를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-09-30
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,185,키프러스(사이프러스) 바이이가 휴대용 워터픽(Cordless Water Flosser) 공급업체를 찾고 있습니다.,,사이프러스,사이프러스,,,,키프러스(사이프러스) 바이이가 휴대용 워터픽(Cordless Water Flosser) 공급업체를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),키프러스(사이프러스) 바이이가 휴대용 워터픽(cordless water flosser) 공급업체를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-08-23
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,186,홍콩 바이어가  화장품(시트 마스크) 관련 공급사를 찾고 있습니다.,,홍콩,홍콩,,,,홍콩 바이어가  화장품(시트 마스크) 관련 공급사를 찾고 있습니다. | 건강 및 미용 (Health & Beauty),홍콩 바이어가  화장품(시트 마스크) 관련 공급사를 찾고 있습니다. | 건강 및 미용 (health & beauty),False,,,,,2024-08-14
buyer_candidate,중소벤처기업진흥공단_GoBizKorea구매오퍼,해외바이어구매오퍼_20241231,189,미국 바이어가 헤어 악세사리 (Hair Accessories)관련 공급사를 찾고 있습니다,,미국,미국,,,,"미국 바이어가 헤어 악세사리 (Hair Accessories)관련 공급사를 찾고 있습니다 | 가방, 신발 및 액세서리 (Bags, Shoes & Accessories)","미국 바이어가 헤어 악세사리 (hair accessories)관련 공급사를 찾고 있습니다 | 가방, 신발 및 액세서리 (bags, shoes & accessories)",False,,,,,2024-09-30
